angle_total_width_bins,axis_sign,bin_mode,candidate,formula,hit_count,mean_abs_peak_angle_error_deg,mean_contrast_db,overlap_ratio,projection_hit_rate,range_mask_name,subset,target_count,unit_mode
10,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",25,25.306267347326802,13.250083479770394,1.0,0.5813953488372093,default,strong,43,radians_treated_as_degrees
10,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",0,39.77965650888093,8.408296635541966,0.0,0.0,default,non_overlap_only_weak,189,radians_treated_as_degrees
10,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",1,38.613802006763244,8.77178291425313,1.0,0.0136986301369863,default,overlap_only_weak,73,radians_treated_as_degrees
1,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",13,35.47342806468034,7.103350183452439,0.35142118863049093,0.03359173126614987,wide,all,387,radians_treated_as_degrees
1,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",0,39.301489893332416,6.27123571657667,0.1607843137254902,0.0,wide,weak,255,radians_treated_as_degrees
1,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",2,27.506085297870392,7.282700712030584,0.6931818181818182,0.022727272727272728,wide,mid,88,radians_treated_as_degrees
1,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",11,29.22275527315753,11.567130695689809,0.7727272727272727,0.25,wide,strong,44,radians_treated_as_degrees
1,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",0,39.94915386846284,6.244833473847291,0.0,0.0,wide,non_overlap_only_weak,214,radians_treated_as_degrees
1,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",0,35.920999876798014,6.409042544481231,1.0,0.0,wide,overlap_only_weak,41,radians_treated_as_degrees
2,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",13,35.47342806468034,7.531337698608714,0.6201550387596899,0.03359173126614987,wide,all,387,radians_treated_as_degrees
2,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",0,39.301489893332416,6.652652501124962,0.4549019607843137,0.0,wide,weak,255,radians_treated_as_degrees
2,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",2,27.506085297870392,7.920107494701039,0.9090909090909091,0.022727272727272728,wide,mid,88,radians_treated_as_degrees
2,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",11,29.22275527315753,11.8461782282049,1.0,0.25,wide,strong,44,radians_treated_as_degrees
2,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",0,39.44109804244428,6.693209888266145,0.0,0.0,wide,non_overlap_only_weak,139,radians_treated_as_degrees
2,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",0,39.134200818103544,6.604053563085095,1.0,0.0,wide,overlap_only_weak,116,radians_treated_as_degrees
3,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",22,35.47342806468034,7.995179612507192,0.6201550387596899,0.056847545219638244,wide,all,387,radians_treated_as_degrees
3,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",0,39.301489893332416,6.944780267453661,0.4549019607843137,0.0,wide,weak,255,radians_treated_as_degrees
3,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",8,27.506085297870392,8.482348832217129,0.9090909090909091,0.09090909090909091,wide,mid,88,radians_treated_as_degrees
3,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",14,29.22275527315753,13.108382831920277,1.0,0.3181818181818182,wide,strong,44,radians_treated_as_degrees
3,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",0,39.44109804244428,6.911764899603755,0.0,0.0,wide,non_overlap_only_weak,139,radians_treated_as_degrees
3,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",0,39.134200818103544,6.984341785825532,1.0,0.0,wide,overlap_only_weak,116,radians_treated_as_degrees
5,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",32,35.47342806468034,8.722809991171193,0.6201550387596899,0.082687338501292,wide,all,387,radians_treated_as_degrees
5,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",0,39.301489893332416,7.534481153301164,0.4549019607843137,0.0,wide,weak,255,radians_treated_as_degrees
5,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",11,27.506085297870392,9.440932403911244,0.9090909090909091,0.125,wide,mid,88,radians_treated_as_degrees
5,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",21,29.22275527315753,14.173470930619674,1.0,0.4772727272727273,wide,strong,44,radians_treated_as_degrees
5,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",0,39.44109804244428,7.4978481539719395,0.0,0.0,wide,non_overlap_only_weak,139,radians_treated_as_degrees
5,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",0,39.134200818103544,7.578377592152562,1.0,0.0,wide,overlap_only_weak,116,radians_treated_as_degrees
7,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",37,35.47342806468034,9.41201338657113,0.6201550387596899,0.09560723514211886,wide,all,387,radians_treated_as_degrees
7,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",0,39.301489893332416,8.146408081054688,0.4549019607843137,0.0,wide,weak,255,radians_treated_as_degrees
7,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",13,27.506085297870392,10.361026633869518,0.9090909090909091,0.14772727272727273,wide,mid,88,radians_treated_as_degrees
7,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",24,29.22275527315753,14.84874491258101,1.0,0.5454545454545454,wide,strong,44,radians_treated_as_degrees
7,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",0,39.44109804244428,8.020665203067038,0.0,0.0,wide,non_overlap_only_weak,139,radians_treated_as_degrees
7,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",0,39.134200818103544,8.297082736574371,1.0,0.0,wide,overlap_only_weak,116,radians_treated_as_degrees
10,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",42,35.47342806468034,10.164090789873779,0.6201550387596899,0.10852713178294573,wide,all,387,radians_treated_as_degrees
10,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",0,39.301489893332416,9.070582341212852,0.4549019607843137,0.0,wide,weak,255,radians_treated_as_degrees
10,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",17,27.506085297870392,10.919779777526855,0.9090909090909091,0.19318181818181818,wide,mid,88,radians_treated_as_degrees
10,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",25,29.22275527315753,14.990091323852539,1.0,0.5681818181818182,wide,strong,44,radians_treated_as_degrees
10,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",0,39.44109804244428,8.903994663156194,0.0,0.0,wide,non_overlap_only_weak,139,radians_treated_as_degrees
10,normal,fftshift_linear_sin,atan2_px_py_radians_treated_as_degrees,"atan2(px, py)",0,39.134200818103544,9.270200334746262,1.0,0.0,wide,overlap_only_weak,116,radians_treated_as_degrees
1,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",5,41.484644155978145,5.480835779076707,0.0,0.012919896640826873,narrow,all,387,degrees_correct
1,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",0,43.802956800847205,5.655040960743594,0.0,0.0,narrow,weak,243,degrees_correct
1,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",1,39.12345197310286,5.172934046962805,0.0,0.008771929824561403,narrow,mid,114,degrees_correct
1,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",4,31.67884202746492,5.239800389607748,0.0,0.13333333333333333,narrow,strong,30,degrees_correct
1,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",0,43.802956800847205,5.655040960743594,0.0,0.0,narrow,non_overlap_only_weak,243,degrees_correct
1,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",0,,,0.0,0.0,narrow,overlap_only_weak,0,degrees_correct
2,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",8,41.484644155978145,6.002240577717468,0.0,0.020671834625323,narrow,all,387,degrees_correct
2,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",1,43.802956800847205,6.148635503195932,0.0,0.00411522633744856,narrow,weak,243,degrees_correct
2,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",1,39.12345197310286,5.68809445699056,0.0,0.008771929824561403,narrow,mid,114,degrees_correct
2,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",6,31.67884202746492,6.010196940104167,0.0,0.2,narrow,strong,30,degrees_correct
2,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",1,43.802956800847205,6.148635503195932,0.0,0.00411522633744856,narrow,non_overlap_only_weak,243,degrees_correct
2,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",0,,,0.0,0.0,narrow,overlap_only_weak,0,degrees_correct
3,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",8,41.484644155978145,6.4266464075684855,0.025839793281653745,0.020671834625323,narrow,all,387,degrees_correct
3,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",1,43.802956800847205,6.582665714216821,0.0,0.00411522633744856,narrow,weak,243,degrees_correct
3,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",1,39.12345197310286,6.055068267019172,0.07017543859649122,0.008771929824561403,narrow,mid,114,degrees_correct
3,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",6,31.67884202746492,6.574886957804362,0.06666666666666667,0.2,narrow,strong,30,degrees_correct
3,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",1,43.802956800847205,6.582665714216821,0.0,0.00411522633744856,narrow,non_overlap_only_weak,243,degrees_correct
3,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",0,,,0.0,0.0,narrow,overlap_only_weak,0,degrees_correct
5,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",10,41.484644155978145,7.060692878348575,0.031007751937984496,0.025839793281653745,narrow,all,387,degrees_correct
5,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",2,43.802956800847205,7.170388398347078,0.0,0.00823045267489712,narrow,weak,243,degrees_correct
5,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",2,39.12345197310286,6.701267175507128,0.07894736842105263,0.017543859649122806,narrow,mid,114,degrees_correct
5,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",6,31.67884202746492,7.537976837158203,0.1,0.2,narrow,strong,30,degrees_correct
5,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",2,43.802956800847205,7.170388398347078,0.0,0.00823045267489712,narrow,non_overlap_only_weak,243,degrees_correct
5,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",0,,,0.0,0.0,narrow,overlap_only_weak,0,degrees_correct
7,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",14,41.484644155978145,7.503572813916268,0.031007751937984496,0.03617571059431524,narrow,all,387,degrees_correct
7,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",3,43.802956800847205,7.557843447712714,0.0,0.012345679012345678,narrow,weak,243,degrees_correct
7,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",5,39.12345197310286,7.22273073698345,0.07894736842105263,0.043859649122807015,narrow,mid,114,degrees_correct
7,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",6,31.67884202746492,8.131180572509766,0.1,0.2,narrow,strong,30,degrees_correct
7,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",3,43.802956800847205,7.557843447712714,0.0,0.012345679012345678,narrow,non_overlap_only_weak,243,degrees_correct
7,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",0,,,0.0,0.0,narrow,overlap_only_weak,0,degrees_correct
10,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",19,41.484644155978145,8.054282176094153,0.031007751937984496,0.04909560723514212,narrow,all,387,degrees_correct
10,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",5,43.802956800847205,8.122567824375482,0.0,0.0205761316872428,narrow,weak,243,degrees_correct
10,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",7,39.12345197310286,7.767910974067554,0.07894736842105263,0.06140350877192982,narrow,mid,114,degrees_correct
10,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",7,31.67884202746492,8.58937899271647,0.1,0.23333333333333334,narrow,strong,30,degrees_correct
10,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",5,43.802956800847205,8.122567824375482,0.0,0.0205761316872428,narrow,non_overlap_only_weak,243,degrees_correct
10,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",0,,,0.0,0.0,narrow,overlap_only_weak,0,degrees_correct
1,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",7,40.94176390391078,6.291265443313954,0.0,0.01808785529715762,default,all,387,degrees_correct
1,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",3,43.5064145265996,6.505765667398467,0.0,0.011450381679389313,default,weak,262,degrees_correct
1,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",0,37.20084862302947,5.936273528308403,0.0,0.0,default,mid,82,degrees_correct
1,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",4,32.44912645944096,5.66127191587936,0.0,0.09302325581395349,default,strong,43,degrees_correct
1,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",3,43.5064145265996,6.505765667398467,0.0,0.011450381679389313,default,non_overlap_only_weak,262,degrees_correct
1,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",0,,,0.0,0.0,default,overlap_only_weak,0,degrees_correct
2,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",10,40.94176390391078,6.751091259702539,0.015503875968992248,0.025839793281653745,default,all,387,degrees_correct
2,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",4,43.5064145265996,6.955295024027351,0.0,0.015267175572519083,default,weak,262,degrees_correct
2,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",0,37.20084862302947,6.365123283572313,0.07317073170731707,0.0,default,mid,82,degrees_correct
2,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",6,32.44912645944096,6.242904929227607,0.0,0.13953488372093023,default,strong,43,degrees_correct
2,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",4,43.5064145265996,6.955295024027351,0.0,0.015267175572519083,default,non_overlap_only_weak,262,degrees_correct
2,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",0,,,0.0,0.0,default,overlap_only_weak,0,degrees_correct
3,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",10,40.94176390391078,7.165031452819666,0.12919896640826872,0.025839793281653745,default,all,387,degrees_correct
3,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",4,43.5064145265996,7.349766330864593,0.011450381679389313,0.015267175572519083,default,weak,262,degrees_correct
3,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",0,37.20084862302947,6.778268534962724,0.35365853658536583,0.0,default,mid,82,degrees_correct
3,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",6,32.44912645944096,6.776985434598701,0.4186046511627907,0.13953488372093023,default,strong,43,degrees_correct
3,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",4,43.53151801464179,7.377620122607611,0.0,0.015444015444015444,default,non_overlap_only_weak,259,degrees_correct
3,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",0,41.33914672562371,4.945055643717448,1.0,0.0,default,overlap_only_weak,3,degrees_correct
5,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",16,40.94176390391078,7.7511691110694745,0.17054263565891473,0.041343669250646,default,all,387,degrees_correct
5,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",5,43.5064145265996,7.843080753588494,0.03435114503816794,0.019083969465648856,default,weak,262,degrees_correct
5,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",4,37.20084862302947,7.532861942198219,0.4024390243902439,0.04878048780487805,default,mid,82,degrees_correct
5,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",7,32.44912645944096,7.607456029847611,0.5581395348837209,0.16279069767441862,default,strong,43,degrees_correct
5,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",5,43.56321712451716,7.8345356666052295,0.0,0.019762845849802372,default,non_overlap_only_weak,253,degrees_correct
5,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",0,41.909630385139515,8.083292643229166,1.0,0.0,default,overlap_only_weak,9,degrees_correct
7,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",20,40.94176390391078,8.188144437410418,0.21705426356589147,0.05167958656330749,default,all,387,degrees_correct
7,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",7,43.5064145265996,8.16964056291653,0.0648854961832061,0.026717557251908396,default,weak,262,degrees_correct
7,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",5,37.20084862302947,8.202074190465416,0.47560975609756095,0.06097560975609756,default,mid,82,degrees_correct
7,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",8,32.44912645944096,8.274325259896212,0.6511627906976745,0.18604651162790697,default,strong,43,degrees_correct
7,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",7,43.423535439145056,8.202916530686982,0.0,0.02857142857142857,default,non_overlap_only_weak,245,degrees_correct
7,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",0,44.70084843403283,7.690075145048254,1.0,0.0,default,overlap_only_weak,17,degrees_correct
10,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",26,40.94176390391078,8.704991855670624,0.23255813953488372,0.06718346253229975,default,all,387,degrees_correct
10,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",10,43.5064145265996,8.704562747751483,0.0648854961832061,0.03816793893129771,default,weak,262,degrees_correct
10,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",6,37.20084862302947,8.70712154667552,0.5,0.07317073170731707,default,mid,82,degrees_correct
10,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",10,32.44912645944096,8.703545148982558,0.7441860465116279,0.23255813953488372,default,strong,43,degrees_correct
10,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",10,43.423535439145056,8.736146701112085,0.0,0.04081632653061224,default,non_overlap_only_weak,245,degrees_correct
10,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",0,44.70084843403283,8.249382243436926,1.0,0.0,default,overlap_only_weak,17,degrees_correct
1,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",15,41.763160476679516,7.209735880218427,0.0,0.03875968992248062,wide,all,387,degrees_correct
1,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",4,43.98697465035557,7.315092333625345,0.0,0.01568627450980392,wide,weak,255,degrees_correct
1,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",3,33.81281160137013,6.909477884119207,0.0,0.03409090909090909,wide,mid,88,degrees_correct
1,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",8,44.7758442662212,7.199663335626775,0.0,0.18181818181818182,wide,strong,44,degrees_correct
1,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",4,43.98697465035557,7.315092333625345,0.0,0.01568627450980392,wide,non_overlap_only_weak,255,degrees_correct
1,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",0,,,0.0,0.0,wide,overlap_only_weak,0,degrees_correct
2,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",16,41.763160476679516,7.630581473811344,0.015503875968992248,0.041343669250646,wide,all,387,degrees_correct
2,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",4,43.98697465035557,7.754995293710746,0.0,0.01568627450980392,wide,weak,255,degrees_correct
2,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",4,33.81281160137013,7.301571455868808,0.06818181818181818,0.045454545454545456,wide,mid,88,degrees_correct
2,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",8,44.7758442662212,7.567566871643066,0.0,0.18181818181818182,wide,strong,44,degrees_correct
2,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",4,43.98697465035557,7.754995293710746,0.0,0.01568627450980392,wide,non_overlap_only_weak,255,degrees_correct
2,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",0,,,0.0,0.0,wide,overlap_only_weak,0,degrees_correct
3,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",17,41.763160476679516,7.987035568986444,0.12919896640826872,0.04392764857881137,wide,all,387,degrees_correct
3,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",4,43.98697465035557,8.08857001510321,0.0,0.01568627450980392,wide,weak,255,degrees_correct
3,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",4,33.81281160137013,7.681955727663907,0.38636363636363635,0.045454545454545456,wide,mid,88,degrees_correct
3,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",9,44.7758442662212,8.008756984363902,0.36363636363636365,0.20454545454545456,wide,strong,44,degrees_correct
3,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",4,43.98697465035557,8.08857001510321,0.0,0.01568627450980392,wide,non_overlap_only_weak,255,degrees_correct
3,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",0,,,0.0,0.0,wide,overlap_only_weak,0,degrees_correct
5,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",22,41.763160476679516,8.526077063508737,0.19638242894056848,0.056847545219638244,wide,all,387,degrees_correct
5,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",5,43.98697465035557,8.569798398485371,0.054901960784313725,0.0196078431372549,wide,weak,255,degrees_correct
5,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",8,33.81281160137013,8.272433801130815,0.45454545454545453,0.09090909090909091,wide,mid,88,degrees_correct
5,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",9,44.7758442662212,8.7799785787409,0.5,0.20454545454545456,wide,strong,44,degrees_correct
5,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",5,43.81357554468467,8.593837817180207,0.0,0.02074688796680498,wide,non_overlap_only_weak,241,degrees_correct
5,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",0,46.97191639797605,8.155976976667132,1.0,0.0,wide,overlap_only_weak,14,degrees_correct
7,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",28,41.763160476679516,8.945716108770641,0.25839793281653745,0.07235142118863049,wide,all,387,degrees_correct
7,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",8,43.98697465035557,8.907966688567518,0.09803921568627451,0.03137254901960784,wide,weak,255,degrees_correct
7,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",11,33.81281160137013,8.849532084031539,0.5340909090909091,0.125,wide,mid,88,degrees_correct
7,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",9,44.7758442662212,9.35685920715332,0.6363636363636364,0.20454545454545456,wide,strong,44,degrees_correct
7,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",8,43.75395682058118,8.96399969018024,0.0,0.034782608695652174,wide,non_overlap_only_weak,230,degrees_correct
7,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",0,46.13073868427997,8.392463073730468,1.0,0.0,wide,overlap_only_weak,25,degrees_correct
10,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",34,41.763160476679516,9.449292826098064,0.3023255813953488,0.08785529715762273,wide,all,387,degrees_correct
10,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",11,43.98697465035557,9.40651969161688,0.12941176470588237,0.043137254901960784,wide,weak,255,degrees_correct
10,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",13,33.81281160137013,9.40633960203691,0.5681818181818182,0.14772727272727273,wide,mid,88,degrees_correct
10,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",10,44.7758442662212,9.783089030872691,0.7727272727272727,0.22727272727272727,wide,strong,44,degrees_correct
10,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",11,43.72883567458229,9.516637527190888,0.0,0.04954954954954955,wide,non_overlap_only_weak,222,degrees_correct
10,reversed,fftshift_linear_sin,atan2_px_py_axis_reversed,"atan2(px, py)",0,45.723545941921216,8.665726979573568,1.0,0.0,wide,overlap_only_weak,33,degrees_correct
1,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",10,63.43312167489452,5.730236694178224,0.0,0.025839793281653745,narrow,all,387,degrees_correct
1,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",5,61.24259877515988,5.535680292074573,0.0,0.0205761316872428,narrow,weak,243,degrees_correct
1,normal,unshifted_bins_on_shifted_map,atan2_px_py_unshifted_bins_on_shifted_map,"atan2(px, py)",2,67.62905773472697,6.239889144897461,0.0,0.017543859649122806,narrow,mid,114,degrees_correct
